 1.41105522e-01 1.40273933e-01
 3.54635211e-01 3.39760287e-01
 1.17024984e-01 1.16649346e-01
 2.85369440e-01 2.79933174e-01
 3.41112524e-01 3.40581034e-01
 3.26150056e-01 3.21829255e-01
 4.49355365e-01 4.45878504e-01
 4.87321406e-01 4.77459333e-01
 1.07658698e-01 1.07071401e-01
 2.80436324e-01 2.78629329e-01
 2.11910774e-01 2.10205074e-01
 4.36728060e-01 4.30755447e-01
 4.51723455e-01 4.49120669e-01
 4.46637157e-01 4.42060737e-01
 4.13893326e-01 4.13257604e-01
 4.14848060e-01 4.09339963e-01
 2.45914532e-01 2.43636397e-01
 4.44262575e-01 4.33422718e-01
 4.08267825e-01 4.03708131e-01
 3.93776059e-01 3.73651653e-01
 1.38854691e-01 1.38243392e-01
 4.25229791e-01 4.24886870e-01
 1.40443003e-01 1.39914027e-01
 4.49357986e-01 4.48410446e-01
 3.37431166e-01 3.34851353e-01
 2.51587846e-01 2.46222207e-01
 4.62414189e-01 4.61520494e-01
 3.52423036e-01 3.48069336e-01
 4.37771587e-01 4.37515059e-01
 2.50475633e-01 2.49857486e-01
 3.30880308e-01 3.30721866e-01
 3.53560105e-01 3.50769751e-01
 3.98083421e-01 3.94499492e-01
 3.14283318e-01 3.13915504e-01
 2.52736133e-01 2.49084231e-01
 1.44794776e-01 1.43623264e-01
 3.04274022e-01 2.96843898e-01
 2.33713957e-01 2.33540918e-01
 2.55733696e-01 2.55405523e-01
 4.50331900e-01 4.28962874e-01
 3.02577313e-01 3.01097018e-01
 4.89075362e-01 4.87514452e-01
 2.04794093e-01 2.01757009e-01
 2.11619174e-01 2.06598414e-01
 4.92341945e-01 4.90991775e-01
 4.38596150e-01 4.34929860e-01
 4.25355046e-01 4.18206153e-01
 2.87170375e-01 2.79732903e-01
 4.26222435e-01 4.19257886e-01
 1.26385986e-01 1.23699752e-01
 3.84216924e-01 3.81047234e-01
 2.03732553e-01 2.00665175e-01
 5.02630217e-01 4.86639836e-01
 2.37583779e-01 2.35770840e-01
 2.74563246e-01 2.71321072e-01
 5.29112830e-01 5.28986420e-01
 3.88321318e-01 3.84858665e-01
 4.24554313e-01 4.16456017e-01
 1.03931209e-01 1.03073844e-01
 4.50862170e-01 4.47200812e-01
 2.84489593e-01 2.82317598e-01
 2.15892633e-01 2.14377363e-01
 3.03386253e-01 3.00099385e-01
 1.78090411e-01 1.75012542e-01
 3.89638674e-01 3.86806212e-01
 2.69669709e-01 2.65875318e-01
 4.43391585e-01 4.39826722e-01
 3.60635657e-01 3.58870359e-01
 3.26634442e-01 3.10856694e-01
 4.89599633e-01 4.85624255e-01
 4.51001957e-01 4.48951414e-01
 2.29137313e-01 2.27484183e-01
 1.73973636e-01 1.72729894e-01
 1.38287534e-01 1.38281574e-01
 2.71675405e-01 2.71655531e-01
 4.64089997e-01 4.62711796e-01
 3.26512573e-01 3.25841479e-01
 4.84566731e-01 4.84176022e-01
 4.21730663e-01 4.17431940e-01
 4.08250649e-01 4.02508314e-01
 2.77412145e-01 2.75677597e-01
 8.54516242e-02 8.54078608e-02
 3.37194629e-01 3.35363908e-01
 3.57370276e-01 3.54595765e-01
 4.87478113e-01 4.80631806e-01
