 2.01917714e-01 2.01460011e-01
 2.07867687e-01 2.05800913e-01
 2.42796000e-01 2.42163159e-01
 2.49548173e-01 2.49145102e-01
 2.16851568e-01 2.15995698e-01
 2.16095542e-01 2.12240161e-01
 2.24322803e-01 2.22845441e-01
 2.53662231e-01 2.53561560e-01
 2.01457426e-01 1.96565993e-01
 1.55085839e-01 1.53542456e-01
 2.61629766e-01 2.57828259e-01
 2.74901730e-01 2.71902479e-01
 1.93455234e-01 1.92652860e-01
 2.47551702e-01 2.46233896e-01
 1.00535721e-01 9.95284951e-02
 1.35103624e-01 1.33545030e-01
 3.35940422e-01 3.35235179e-01
 2.22288856e-01 2.21716599e-01
 9.36843132e-02 9.35549548e-02
 1.95063879e-01 1.95054993e-01
 1.90189356e-01 1.89976308e-01
 9.02727123e-02 8.87464655e-02
 3.39721599e-01 3.24335400e-01
 2.31953712e-01 2.29438071e-01
 1.46974821e-01 1.45890495e-01
 2.04944814e-01 2.03212031e-01
 1.63012689e-01 1.62909996e-01
 2.49026024e-01 2.44806877e-01
 2.18795649e-01 2.17434784e-01
 2.75708893e-01 2.74115331e-01
 2.27975177e-01 2.26638175e-01
 1.17708777e-01 1.17531088e-01
 3.28659381e-01 3.22169700e-01
 2.75920278e-01 2.75737529e-01
 7.71219636e-02 7.68069392e-02
 2.58934998e-01 2.56112263e-01
 1.57343744e-01 1.54152441e-01
