 3.30716812e-01 3.25174773e-01
 3.10659764e-01 3.08206737e-01
 2.03492348e-01 2.03059260e-01
 2.26003041e-01 2.23830417e-01
 4.14555348e-01 4.10739237e-01
 3.87982332e-01 3.83042662e-01
 4.22274095e-01 4.21654890e-01
 3.89425244e-01 3.78612816e-01
 2.73318730e-01 2.72066398e-01
 3.15912993e-01 3.12624034e-01
 4.94329212e-01 4.86031016e-01
 4.13391324e-01 4.11433744e-01
 4.53049379e-01 4.48168373e-01
 2.80075419e-01 2.79879084e-01
 4.81922734e-01 4.62051110e-01
 5.51554554e-01 5.44111365e-01
 4.40916332e-01 4.36506696e-01
 5.16060442e-01 5.15970289e-01
 5.22826743e-01 5.20595074e-01
 3.14996791e-01 3.14138393e-01
 4.49380785e-01 4.49046276e-01
 6.13866539e-01 6.11247105e-01
 3.28899397e-01 3.27304817e-01
 3.63669776e-01 3.61793239e-01
 5.69366401e-01 5.68627166e-01
 2.65746959e-01 2.61596920e-01
 4.16462482e-01 4.13840363e-01
 7.12285739e-01 7.10240283e-01
 3.19785044e-01 3.19074999e-01
 6.24258980e-01 6.19232470e-01
 2.28168273e-01 2.26882485e-01
 5.89294068e-01 5.86814591e-01
 1.87414814e-01 1.87203466e-01
 2.06612978e-01 2.05524983e-01
 3.45764053e-01 3.41592203e-01
 3.89127954e-01 3.87037466e-01
 2.05210216e-01 2.05062945e-01
 2.30035184e-01 2.26662816e-01
 5.26859446e-01 5.26158779e-01
 2.22177065e-01 2.21661470e-01
 5.40581912e-01 5.37262537e-01
 3.45306620e-01 3.44342155e-01
 2.99750295e-01 2.98483802e-01
 1.91267870e-01 1.89434960e-01
 6.60440592e-01 6.48390986e-01
 2.48557881e-01 2.48055125e-01
 4.26384225e-01 4.26051976e-01
 4.48553680e-01 4.46305283e-01
 3.56092500e-01 3.55157651e-01
 4.42316580e-01 4.40261688e-01
 2.22589972e-01 2.21917027e-01
 5.16100772e-01 5.07953813e-01
 6.33887138e-01 6.23766082e-01
 5.97060332e-01 5.94078069e-01
 3.40895383e-01 3.38609433e-01
 5.83311409e-01 5.82026105e-01
 2.77266708e-01 2.75718129e-01
 2.57600239e-01 2.56308213e-01
 4.53499157e-01 4.51238359e-01
 2.68831736e-01 2.67861702e-01
 5.79977930e-01 5.61433612e-01
 5.92452362e-01 5.88124665e-01
 2.93865504e-01 2.92594126e-01
 4.14281664e-01 4.12160746e-01
 4.41952530e-01 4.32213237e-01
 1.52445168e-01 1.49730696e-01
 2.88070528e-01 2.85626148e-01
 2.93743132e-01 2.92296799e-01
 6.18517322e-01 6.09556910e-01
 3.69020758e-01 3.67780094e-01
 4.07780513e-01 4.03179757e-01
 3.07209587e-01 2.96138987e-01
